1,6072938.4816839155
2,6073146.579940955
3,6071863.538825666
4,6082057.094516051
5,6078131.993075051
6,6074568.776121351
7,6072849.201818718
8,6073623.567446049
9,6073091.757790635
10,6072656.7021544
11,6072193.450990432
12,6072061.503943583
13,6072422.416485129
14,6070715.747783226
15,6068414.333734782
16,6067510.928325797
17,6069475.28760517
18,6069064.1274602655
19,6076055.637067807
20,6075436.710871354
21,6074217.039108743
22,6074203.563269535
23,6075023.531135175
24,6076868.631803923
25,6081554.820297425
26,6079009.462177537
27,6071200.501964164
28,6071423.207521687
29,6070023.260142253
30,6070410.359307625
31,6072497.32391739
32,6072403.963752569
33,6072257.69744619
34,6071041.360720045
35,6070104.321052791
36,6071455.75062392
37,6070772.609222011
38,6069088.1027334295
39,6068573.091354785
40,6068566.314410469
41,6067629.370621748
42,6069665.286807859
43,6072063.847825452
44,6071033.607906351
45,6069403.2069171695
46,6065559.271108198
47,6064621.321226377
48,6063960.487697219
49,6063609.078185241
50,6066215.101510943
51,6066674.036861804
52,6068745.253004176
53,6065972.849479591
54,6063895.878648312
55,6062386.210782678
56,6077291.065720536
57,6074275.553160217
58,6073372.6894778125
59,6073603.664787854
60,6074325.557354027
61,6074246.743559357
62,6075191.406319484
63,6074935.574015633
64,6076166.210411132
65,6075063.534030911
66,6075945.181908728
67,6075992.5603781575
68,6077688.092630583
69,6077395.709445519
70,6078611.01297313
71,6080311.000004413
72,6082446.486946323
73,6085707.647037303
74,6083643.763960118
75,6085134.584048099
76,6086340.840345589
77,6088930.19966765
78,6087504.643508292
79,6088142.807275474
80,6089897.874537799
81,6090331.497117479
82,6092269.476416211
83,6094264.461581817
84,6093637.165511099
85,6095872.211176863
86,6098115.830501988
