1,6083004.841683854
2,6097066.164226021
3,6100781.6369772935
4,6093661.466239916
5,6091056.734159153
6,6090724.626228953
7,6090008.132937517
8,6081550.791820497
9,6078487.657998346
10,6095458.054993667
11,6098653.474622953
12,6098486.158413152
13,6094241.481297875
14,6089128.2605836475
15,6096295.223170626
16,6087632.572364176
17,6086852.776604771
18,6091640.350457193
19,6100753.1389443735
20,6088146.254725973
21,6083259.282739992
22,6092196.79434716
23,6097911.198434718
24,6092818.313177446
25,6085584.236189743
26,6095832.74792559
27,6106835.334364073
28,6094605.970029086
29,6087784.200128927
30,6092015.096266811
31,6093649.941624351
32,6100575.2064811
33,6095990.2131270515
34,6095655.12458356
35,6102862.7936727535
36,6093477.086042016
37,6094957.88965671
38,6095774.870071644
39,6091470.167316155
40,6092761.13138116
41,6100483.321719348
42,6084337.849735261
43,6089854.556230076
44,6083649.193708185
45,6088673.548373526
46,6086211.688415198
47,6102244.213759236
48,6101557.822212296
49,6091109.409701348
50,6085847.424058667
51,6080809.833698297
52,6091374.321276711
53,6084860.618153733
54,6087172.041583409
55,6097508.379967622
56,6088773.5167565085
57,6098407.342029216
58,6089557.185721231
59,6099461.2139117485
60,6078202.680869023
61,6083691.870155286
62,6085257.114813598
63,6086882.78556926
64,6100115.412137304
65,6089789.8485941
66,6079886.018401665
67,6100102.4299706435
68,6092417.15467001
69,6086575.066162458
70,6087047.989120466
71,6100874.843800812
72,6090394.392444293
73,6081583.690596751
74,6096154.684140959
75,6089708.166293899
76,6085367.838793524
77,6082511.805724423
78,6100173.841227841
79,6079028.699575367
80,6088938.135440832
81,6105888.757283548
82,6101191.090703714
83,6103276.789059925
84,6079674.299673958
85,6088875.129740445
