1,5753451.130870652
2,5753638.453464734
3,5754095.268022779
4,5755193.361160868
5,5755541.614332757
6,5754573.805125519
7,5753625.209648999
8,5751608.804260103
9,5752988.279266552
10,5754687.500186642
11,5755743.245035304
12,5757032.620906896
13,5752679.930390644
14,5751348.939298819
15,5755940.157636231
16,5750102.554745197
17,5754126.222835645
18,5757469.2030106615
19,5757464.084610204
20,5759190.584297236
21,5758319.348455437
22,5759656.320100416
23,5758953.613520816
24,5760872.448238388
25,5757580.959674662
26,5756297.500940231
27,5757918.354547787
28,5755886.64063363
29,5755445.685561986
30,5759010.214644114
31,5756049.373958338
32,5751493.954080081
33,5753198.636760731
34,5749704.962601436
35,5761059.970555511
36,5759194.938242239
37,5761340.019044291
38,5763593.13098499
39,5762616.431495738
40,5760412.971780666
41,5758147.573972616
42,5760713.426501
43,5757817.196010925
44,5760061.088702025
45,5751611.679758324
