1,6072182.743442117
2,6072390.775228352
3,6071107.770171604
4,6081301.268096278
5,6077376.349396411
6,6073813.1005230835
7,6072093.52601821
8,6072867.960685093
9,6072336.160645503
10,6071901.106575647
11,6071437.8886731975
12,6071305.883643554
13,6071666.967744855
14,6069960.178555464
15,6067658.656977462
16,6066755.467981804
17,6068719.785731716
18,6068308.754244655
19,6075300.303675141
20,6074681.538344716
21,6073461.801191294
22,6073448.1323769465
23,6074267.933759449
24,6076112.935525991
25,6080799.219791418
26,6078254.014137414
27,6070444.7253568955
28,6070667.379330768
29,6069267.471794862
30,6069654.498499766
31,6071741.271805276
32,6071648.038556051
33,6071501.840920503
34,6070285.312795915
35,6069348.285176685
36,6070699.816996588
37,6070016.693732845
38,6068332.129788746
39,6067816.972005372
40,6067810.262778346
41,6066873.265894131
42,6068909.132037573
43,6071307.663983524
44,6070277.275737748
45,6068646.54673661
46,6064803.194921446
47,6063865.172989907
48,6063204.255757457
49,6062853.063276994
50,6065458.940222193
51,6065918.055282172
52,6067989.392907993
53,6065217.131982508
54,6063140.162241575
55,6061630.342206375
56,6076534.761607214
57,6073519.652970754
58,6072616.825654964
59,6072847.701629662
60,6073569.509047818
61,6073490.93803973
62,6074435.607989619
63,6074179.732986738
64,6075410.322402528
65,6074307.619745487
66,6075189.129372928
67,6075236.789876532
68,6076932.204657123
69,6076639.745826665
70,6077855.032235266
71,6079554.9842294315
72,6081690.423927327
73,6084951.815902136
74,6082887.522935609
75,6084378.435612519
76,6085584.810478873
77,6088174.271239613
78,6086748.712394341
79,6087386.7417306
80,6089141.81488191
81,6089575.600063667
82,6091513.630696183
83,6093508.662667582
84,6092881.150423187
85,6095116.346909101
86,6097359.932430221
