1,6083904.731220463
2,6097965.955216418
3,6101681.500053488
4,6094561.50736098
5,6091956.805412768
6,6091624.479482367
7,6090907.996133776
8,6082450.7566074
9,6079387.579518416
10,6096358.025120196
11,6099553.413825409
12,6099386.046299454
13,6095141.440497605
14,6090028.304286448
15,6097195.176554983
16,6088532.581239791
17,6087752.73666572
18,6092540.47037891
19,6101653.044834334
20,6089046.208384232
21,6084159.298844557
22,6093096.668605562
23,6098811.043298282
24,6093718.228379674
25,6086484.266792784
26,6096732.774693368
27,6107735.347704458
28,6095506.043928573
29,6088684.285802567
30,6092914.986716139
31,6094549.864976046
32,6101475.191767295
33,6096890.071931879
34,6096555.047690666
35,6103762.752944344
36,6094376.905635524
37,6095857.727265668
38,6096674.762283759
39,6092370.17437894
40,6093661.111281316
41,6101383.142495481
42,6085237.711323006
43,6090754.56683901
44,6084548.963165226
45,6089573.530967704
46,6087111.680394379
47,6103144.220086525
48,6102457.860829799
49,6092009.33356821
50,6086747.182764721
51,6081709.71636729
52,6092274.142844131
53,6085760.417859831
54,6088071.773293881
55,6098408.280715647
56,6089673.2328658
57,6099307.339056677
58,6090456.956039735
59,6100361.01134831
60,6079102.532530256
61,6084591.786536698
62,6086157.011458532
63,6087782.581859879
64,6101015.442743563
65,6090689.6621672185
66,6080785.878019097
67,6101002.520271272
68,6093316.963604346
69,6087474.906028386
70,6087947.875282096
71,6101774.80416537
72,6091294.369800611
73,6082483.593866512
74,6097054.672380364
75,6090608.121919457
76,6086267.77003431
77,6083411.639567672
78,6101073.846274624
79,6079928.58483489
80,6089837.97671772
81,6106788.835409627
82,6102091.154778837
83,6104176.834678105
84,6080574.119753841
85,6089775.023892496
