1,5366282.213451534
2,5369776.40429464
3,5369128.178684036
4,5367698.578117588
5,5371314.253192449
6,5368978.651488697
7,5362653.783012926
8,5364238.963075676
9,5365750.79541433
10,5365080.191940871
11,5367915.75725396
12,5367277.55995568
13,5368006.986467513
14,5366113.872684733
15,5368469.357890815
16,5373105.002241445
17,5370128.805024746
18,5370276.146679982
19,5370365.939457381
20,5371789.858426961
21,5372593.604514256
22,5370703.416935852
23,5368192.456018859
24,5369154.986030183
25,5372660.54169592
26,5373574.826815255
27,5373000.840774947
28,5370311.905775558
29,5377842.826503259
30,5376989.79772754
31,5375075.87346524
32,5380747.081582955
33,5376347.873037035
34,5376165.82496413
35,5381314.9864458935
36,5380776.613515784
37,5377076.684165228
38,5365380.252508922
39,5364857.922255651
40,5362943.8751016725
41,5368758.770244959
42,5368483.8230037615
43,5371838.412958047
44,5373405.550973086
45,5365863.490417226
46,5366665.146876821
47,5362982.5671694465
48,5361089.018988584
49,5360272.163192725
50,5357395.418202741
51,5360818.855972493
52,5358972.162698868
53,5357643.90100884
54,5353962.319286278
55,5356317.819478738
56,5360791.23794387
57,5359048.829846511
58,5357453.618073665
59,5355310.126602183
60,5354779.80691911
61,5351237.057719861
62,5352658.355129662
63,5348952.044131754
64,5355459.283665129
65,5349577.810029525
66,5349042.52122374
67,5344598.719412734
68,5347769.0555204945
69,5343127.892818183
70,5342561.077208441
71,5359521.761165312
72,5356619.293527836
73,5354754.446462557
74,5353213.862788872
75,5356188.703679
76,5358585.031409737
77,5356615.688921546
78,5360944.2112277355
79,5361773.135677951
80,5365237.624531835
81,5364049.1965775
82,5363166.919042472
83,5362368.732758246
84,5362775.051431352
85,5359600.790202494
86,5372518.722884544
87,5377250.377271096
88,5379633.019421617
89,5381294.61852189
90,5380140.46705425
91,5377655.973727287
92,5376264.3598030675
93,5374960.86148885
94,5374869.077790969
95,5373819.927795055
