1,5369333.454355012
2,5372826.825392445
3,5372178.05322593
4,5370748.429036856
5,5374365.660279431
6,5372030.992174642
7,5365705.74903735
8,5367289.202880755
9,5368803.638500671
10,5368134.473538051
11,5370971.677979494
12,5370332.096844495
13,5371064.342118513
14,5369169.813129044
15,5371523.145812269
16,5376161.114635138
17,5373187.582400582
18,5373332.612891443
19,5373420.063121365
20,5374844.4814369
21,5375647.235731092
22,5373752.325306251
23,5371240.252617359
24,5372201.865391503
25,5375706.497126436
26,5376622.470629607
27,5376050.788794869
28,5373359.688248107
29,5380890.47368417
30,5380038.488867519
31,5378124.8808104955
32,5383793.2404963
33,5379392.315765161
34,5379208.541008911
35,5384364.097099717
36,5383824.2643303685
37,5380123.0363869425
38,5368426.901153391
39,5367902.6226582
40,5365989.762715632
41,5371802.680736819
42,5371529.402373806
43,5374881.525161011
44,5376446.300014577
45,5368911.813397442
46,5369712.545802539
47,5366031.047729491
48,5364136.160870782
49,5363317.50121078
50,5360440.756606743
51,5363868.861295441
52,5362020.57760719
53,5360691.3464956805
54,5357010.742493905
55,5359366.012787442
56,5363842.37332247
57,5362099.89126495
58,5360503.636697506
59,5358360.034377286
60,5357830.604980135
61,5354286.279359509
62,5355708.738450299
63,5352001.120866457
64,5358510.740853103
65,5352629.759010933
66,5352096.065411836
67,5347653.059172635
68,5350819.166602531
69,5346180.03428057
70,5345611.038362959
71,5362577.532347363
72,5359673.441054376
73,5357809.014242155
74,5356269.086411338
75,5359245.032530954
76,5361638.034716882
77,5359668.036566665
78,5363997.654599284
79,5364830.3136740895
80,5368293.516662952
81,5367106.039189545
82,5366222.854177484
83,5365423.43583203
84,5365828.319936527
85,5362652.972451423
86,5375571.202189116
87,5380301.676957622
88,5382683.36736276
89,5384346.582352455
90,5383194.967599826
91,5380709.7722502025
92,5379317.948811587
93,5378015.605046293
94,5377922.169163174
95,5376873.945279471
