,0
0,
1,9778.42085643075
2,7335.365563349297
3,8518.844724275164
4,5539.306607172681
5,7014.091250110754
6,3638.2704932623255
7,3741.001218999253
8,11301.748360754382
9,14190.590201982992
10,3558.8210807674936
11,6031.103723003406
12,5999.902605837452
13,2328.5561274155616
14,6602.466533402533
15,3901.3533622091477
16,6427.075199845425
17,6086.610611890774
18,9107.37654391699
19,8104.399004289364
20,4765.520035433344
21,10357.486576683956
22,2174.8965667804773
23,6267.78932926629
24,303.1901274032928
25,8661.032930248357
26,5742.402460486224
27,14764.380309146612
28,7209.402605198003
29,8939.03069412909
30,1539.1719172718515
31,976.8587891157651
32,8416.81444097586
33,4349.782202024169
34,2978.2221754570514
35,10330.51040624343
36,4657.303616724225
37,4411.111530650851
38,3362.1806777557595
39,4082.6881723037786
40,2666.7809812694363
41,9028.194148259361
42,8763.970690464677
43,4945.885441301013
44,11327.241286263183
45,4878.973292181264
46,7220.5949917550415
47,10319.12529668954
48,10362.008839599912
49,1573.6825966613783
50,10014.995083199876
51,11995.173412228545
52,4683.71774980885
53,9547.252932939722
54,10158.153358902458
55,4917.63042679844
56,10028.49732739601
57,6685.390646091284
58,7485.975399956611
59,8788.98463210799
60,14811.787273554055
61,8988.949769485122
62,7503.413627926375
63,8083.3380978377545
64,8947.747683038991
65,5651.944552756782
66,13090.72892686913
67,10695.803801428017
68,5074.866633447606
69,7122.721569126331
70,5848.361011037524
71,8387.596581603899
72,3422.787037593578
73,11123.963161846259
74,4621.634143509074
75,3356.222368287385
76,7324.688211522139
77,10904.06581153497
78,8408.783824319344
79,13745.581962435568
80,5197.544873508023
81,15019.705921248831
82,10711.954368814766
83,12015.606951238988
84,13780.718738392576
85,3994.379539051813
